tradeId,riskType,riskCurrency,value,marketDataId,scenarioId,valuationModel,run,errorStatus
409,IR FWD Delta,EUR,-880938.34;-97080.4;-607054.63;547613.95;-935508.34;595266.0;167951.93;808064.4;47607.99;-58067.83;-331653.53;-3464.2;362836.09;-165822.73;861590.33;-583944.82;-583707.93;-666925.96;141762.34;-544993.42;119638.82;-119271.05;396856.04;327131.04;-37624.79;-909452.92;685696.11;-206118.1;-595794.57;878850.34;-285928.88;-726228.09;926928.03;-961763.37;-472188.41;390177.2;-260565.36;209758.12;692868.15;-712060.44;-929517.41;-741480.2;-608248.82;-987565.42;-569003.22;-762028.71;-979452.91;953739.55;-404009.97;465435.37;-224660.69;-391756.51;85682.86;-917636.65;-718263.31;-327922.58;-491131.62;-252259.89;668717.38;728744.56;-298058.58;280236.73;-325504.62;-94338.66;-216866.12;-903611.47;-408052.56;-747159.13;655367.3;-939743.8;-510960.39;-906232.53;-630499.5;-505358.96;-678763.87;106774.78;-418236.6;-544024.12;-314291.51;-538626.17;93130.94;759465.1;943532.41;-778131.7;-882315.75;62109.78;560458.63;605848.21;774359.04;-253475.73;941636.32;-594122.92;968471.56;882127.92;-393372.53;201394.66;-462586.56;-782458.9;-758458.6;444151.61,10,0,MC,EOD,
413,IR FWD Delta,GBP,-703315.15;960178.67;-811858.69;-290970.59;-179391.81;-984839.44;369107.86;899937.84;-226649.92;192457.05;884348.73;-899231.19;-607523.75;-275408.61;555090.43;-677260.27;-682357.48;918743.94;-99301.89;710799.0;355164.96;-538379.76;701833.88;871666.61;619240.28;-634223.32;-639296.51;380116.22;-361662.02;-635755.91;-513252.66;-398090.39;-968197.04;-514623.13;169381.72;-701273.8;967172.95;-930742.73;244124.1;231514.95;-83240.47;541149.0;-76586.24;-936842.21;-898552.38;-358691.6;-655939.76;407996.01;-849155.1;-228410.96;790399.78;-588367.7;125256.6;50410.97;-610394.16;-730552.93;-479823.03;883292.6;898386.78;-496339.62;-336097.29;365007.8;-534302.47;545023.88;-113719.79;216620.82;-90616.26;141230.91;-8699.32;-582726.65;819494.93;44110.73;488682.19;956968.95;896704.53;-236919.55;-421112.65;878181.72;-381731.6;-946153.18;681435.37;-910590.29;-633367.49;631373.61;900905.2;-314782.3;-858077.69;-931186.57;604366.81;648588.64;140546.82;-752382.54;951353.77;662174.03;-791071.0;-530540.4;-345603.85;287928.2;848729.24;133897.56,4,0,MC,EOD,
471,IR Zero Delta,CAD,-229730.21;-20969.13;775334.36;191638.02;-612919.75;440362.61;111492.81;-437878.49;653099.53;150194.06;-77556.1;988824.44;678611.76;-404503.42;-467536.01;632795.63;-502675.38;-196662.91;-103034.55;-273447.65;524907.37;-825971.29;-118744.35;-874148.94;642126.97;326691.77;-669532.27;-53378.49;726532.75;543217.52;-806416.64;306772.94;-160011.7;-647847.13;575168.3;647277.45;611923.88;204249.74;903869.55;448438.67;-515697.91;335390.11;-269138.05;-776576.55;69208.59;-532595.65;235691.41;270321.18;785832.09;215556.44;-44697.86;-685168.74;828501.47;944517.3;-379921.39;532193.33;-956118.61;509177.39;-529076.51;398581.85;-314957.05;-785805.23;-532181.06;825923.34;-659282.49;-617037.22;-415537.73;-655178.67;-172729.47;-676988.76;-471197.83;-685790.07;-50431.66;-599249.64;258627.63;557103.24;-992658.83;357668.07;519687.01;935152.68;-919611.56;-590505.9;896779.27;526583.39;400720.31;651900.58;513069.06;-662507.42;667600.03;-847530.52;-349958.92;683949.61;786137.01;809788.78;-458724.09;882902.73;59655.83;912432.64;850786.95;544921.15,2,0,BASE,EOD,
547,IR Zero Delta,USD,-570852.99;-336650.12;289123.51;672885.85;948315.31;834458.84;-567218.63;-806262.49;-548820.04;-935913.19;-293384.41;664532.09;-470363.76;-876321.12;793403.51;983363.92;-860354.66;-330856.54;998937.44;382194.83;-503791.81;-213536.48;-407374.98;28262.06;-853980.25;844362.11;164998.51;-481330.31;-905187.15;-850384.94;-801169.51;-952493.72;228934.56;613101.47;-253246.16;728240.73;-380334.84;-735925.19;483112.25;-813154.57;475478.56;-688471.67;-685557.31;-554042.31;462758.55;-541956.84;-701566.87;-376993.43;-19634.58;840670.77;-268061.59;861523.42;-275485.0;-177701.02;-233440.32;-896527.94;958745.35;-731041.93;926467.59;-458909.4;479026.63;-106700.94;-991343.27;430856.54;-743019.44;695884.24;785954.46;-455907.96;912147.99;714905.9;240799.21;-985558.04;326850.83;299868.8;750097.87;-966229.97;87816.77;391490.02;-509326.84;947162.68;332610.07;-361719.87;-491330.56;-842663.54;-771237.05;-635471.17;541461.44;366147.0;919833.22;561505.95;-557363.12;-135279.3;-262171.56;331631.66;-484117.08;-653080.93;16043.7;-226995.62;480464.62;869425.06,8,0,MC,EOD,
643,IR Zero Delta,GBP,-469237.59;-430758.63;354221.09;-139574.49;85347.6;64802.89;872382.98;211360.87;561570.82;249690.8;505790.57;608858.79;-877240.42;19972.45;-89352.69;-312719.54;587890.79;-731143.44;-753807.25;206520.81;244301.94;-784553.73;377484.34;855641.38;-991236.66;569214.03;890242.17;60734.82;393131.99;862909.83;-716219.38;386616.74;921869.75;289221.58;-693681.65;-463919.41;883798.15;-759854.37;980488.24;-398944.88;-708819.14;-14229.18;296434.77;-743141.08;343608.9;573523.45;62394.5;443898.94;579289.11;-92803.43;-874923.81;674831.75;283391.66;-40887.34;985975.8;400419.4;-204788.43;739105.52;449263.05;-466530.28;6590.71;-612487.96;348690.26;-619299.91;-631777.89;775965.37;-327047.93;784855.56;245237.74;-116550.56;-606143.01;-317611.8;-397848.34;435013.63;389911.92;332675.69;-107363.85;-701663.69;-456632.34;-300843.99;-7275.14;942891.36;385889.43;923691.81;-5826.98;-199744.88;419426.02;-818231.93;183435.5;760006.54;-399232.05;-485105.53;-138490.24;-320707.78;9812.5;-278975.63;596178.09;692094.26;-714709.63;-266542.71,4,0,MC,EOD,
813,IR FWD Delta,EUR,-476502.11;-551722.5;-804435.02;-302471.1;356076.86;914282.34;-819655.56;-938922.88;755569.6;-634583.04;-140993.54;-991177.21;-40944.38;-289299.28;282061.55;-790449.74;685699.23;-332933.7;12072.9;-917745.34;25327.85;-805462.6;-230851.11;-202619.07;500439.0;389120.79;921617.04;-478085.69;-691552.95;487402.36;-447313.14;-642039.47;-444527.46;-222378.48;743320.36;492840.82;352418.59;267056.99;91891.78;518083.82;-343431.62;258372.1;-990701.15;318686.75;817596.74;-53807.22;2081.93;-632348.11;-116902.67;869761.45;283001.73;-370539.66;-763388.35;405739.41;802912.74;865246.26;962339.56;622554.74;693495.38;117432.14;-233763.16;12221.52;-273038.32;-401624.92;211653.57;-510095.02;61684.91;139951.32;592027.38;203466.11;976943.67;-898951.02;-50463.89;-747251.88;-865486.47;782025.29;266665.99;-730776.21;-336771.61;499598.41;973040.28;864455.46;-917671.99;392429.71;756704.92;830415.78;901494.07;615443.67;-498737.67;-596571.47;840254.12;70483.02;-445402.11;-915228.32;10526.14;-328764.85;423595.56;358263.35;306678.65;-867673.01,4,0,BASE,EOD,
156,IR Basis Delta,JPY,-930284.92;-60862.99;568142.53;72458.95;993509.51;-479928.47;835162.84;-190843.97;26745.92;785263.66;813739.97;544561.67;-451055.45;-575526.34;337243.47;-482055.17;800731.63;265657.58;868056.95;-55300.17;686816.51;-693854.71;238528.42;306499.91;-859733.01;-66841.09;-256330.4;-432439.52;868574.06;530683.4;775248.96;356531.82;-453579.26;432670.3;-103607.64;-778286.8;177762.02;-801962.56;529371.83;-798819.02;-395607.62;266067.18;670623.58;-966656.28;-933646.95;918316.01;58655.03;-585412.17;-970920.31;-895777.26;280078.01;689311.83;-81921.51;949123.44;608732.29;-484708.96;-87760.25;530986.75;-99272.9;678468.01;-124387.28;301846.43;-131154.89;72890.94;250753.55;944339.23;-77526.1;669458.46;980522.89;142334.25;-265105.59;-397939.43;-831858.15;-574044.95;-856851.83;982656.95;-153869.14;415163.44;-844681.19;413218.48;152478.23;470479.81;760394.05;-67954.29;-978433.79;253904.44;140538.41;174342.74;736894.96;-495130.83;472614.0;491081.79;653582.38;-713584.01;978757.66;396491.35;684093.06;817857.01;-444462.49;-128523.79,7,0,BASE,EOD,
635,IR Zero Delta,SEK,-506596.59;293662.33;-448666.65;646298.8;208498.19;575292.66;-345095.03;-905198.06;-460193.3;-275915.86;-500861.51;171234.85;-788050.39;659370.19;-400033.3;-856443.23;554207.77;-445157.62;823679.83;322339.28;-298400.15;-60075.1;28650.38;-299466.02;729659.86;-769337.43;-983222.79;4508.71;-913802.07;-416612.92;976213.75;145841.75;-992275.37;952558.94;-593820.72;613128.91;-885139.83;113180.62;-322234.99;822655.74;697524.51;951096.62;-323890.8;978823.23;-691941.99;-900732.56;-372306.32;-373494.08;815770.98;940778.55;764043.05;815289.62;858820.01;203563.32;-785363.45;519102.31;90991.45;-805390.35;-783297.44;-229809.24;-232409.56;-820270.46;-608147.24;-624316.18;-313882.03;-255087.17;-618992.21;-244728.17;-309148.57;-546111.43;977377.56;-410143.53;569188.38;621333.21;664298.16;363470.12;151280.94;256260.08;722220.23;552205.36;-730318.6;-48407.83;133601.51;289784.95;483832.42;235932.4;-661981.0;-553499.5;438573.42;239466.56;441638.66;477986.16;-474317.5;-628996.84;-289023.53;-863597.24;-200674.89;-56970.0;245786.18;659453.26,6,0,SABR,EOD,
353,IR FWD Delta,GBP,771085.58;-784364.35;589318.43;-915177.58;964674.54;793156.65;842849.92;70485.62;381153.68;-602365.86;-517947.64;-229109.59;-415066.75;557995.82;-382044.22;523932.47;-993461.59;909474.57;897692.63;-9674.86;172487.74;425007.18;-408241.53;-670383.67;789081.13;-96436.83;-415854.43;-26469.74;818297.76;995560.91;-835746.8;614320.53;-254014.85;-59602.23;720623.91;-221945.66;851571.74;-856491.78;-269809.06;374588.74;998074.88;756445.16;958870.09;-256234.97;504946.38;920460.74;-799662.67;467955.67;504036.61;-97191.15;-129803.18;-420277.66;979944.15;-907628.13;-517916.47;-133881.56;459871.93;580077.53;-601909.16;657759.42;231673.89;538040.64;452034.56;449332.64;-931902.94;956067.06;-568615.54;980941.93;-992282.64;-787092.53;340829.84;199502.18;796333.93;339229.3;-630795.95;-712607.15;-357553.48;-776021.99;-279149.72;-300943.26;401411.22;-723265.5;-987425.5;-312472.48;-15010.84;375605.04;-690948.42;386473.23;507391.67;738639.36;176847.06;-239722.93;111000.8;363906.95;691507.23;432754.73;-626061.46;-208894.07;149867.6;557397.82,4,0,MC,EOD,
107,IR Zero Delta,AUD,294580.66;639154.23;-351982.04;384311.11;941841.14;146435.68;111497.56;-776856.47;277812.05;-492473.48;38087.21;-508557.14;593690.03;966707.93;496071.83;-268978.46;-254623.2;739520.93;112125.69;-794028.95;-539707.75;-850799.33;-365281.67;930999.61;-329935.43;929557.87;751234.32;311636.58;883859.28;-148158.18;266333.04;556844.85;-354326.18;518291.55;890077.16;-677828.86;166269.74;-856132.59;108735.36;-471918.6;247914.22;-979813.5;-880314.44;977750.2;577499.65;896829.3;-161338.95;-136112.2;-699986.93;-520016.24;-181223.19;-226589.43;-25511.61;-35851.08;-84726.02;386763.06;919085.82;-4524.75;837022.75;-195838.11;382954.24;702399.54;652366.69;-466846.01;373223.6;833000.03;-672433.31;-428322.57;-536186.28;477276.91;-298143.04;-534665.15;906431.97;-71337.08;561977.72;-575614.78;572114.26;-191652.02;313078.45;-895413.15;-156063.36;986843.42;822141.72;-675270.57;421440.3;-829527.29;-650688.99;10856.24;-778933.7;-642632.85;-707977.12;-188099.72;851529.32;184869.5;312124.79;29356.79;669790.21;805983.93;683297.31;-627361.72,8,0,MC,EOD,
145,IR FWD Delta,CNY,224684.83;-503740.42;-181910.67;-846299.15;675193.98;354287.64;911578.84;-228773.17;-657854.5;705689.44;-928248.21;-93012.32;-644970.86;-646505.84;802214.15;-567972.58;-317854.22;-218581.64;-202884.59;587167.27;-374541.68;-938905.16;970382.84;923460.61;512863.3;-433101.72;-85843.02;494932.72;143335.03;20021.08;629932.7;-198408.94;-594381.18;-682294.43;-771564.24;716195.74;-817483.88;901347.01;230237.26;-475236.34;883405.86;245704.8;748205.76;954172.17;622488.86;672004.24;-397669.69;-100102.42;-916221.37;560827.49;-107275.67;-91746.12;-580559.68;559668.39;-808675.6;234367.81;753617.69;-544765.94;208449.13;-683167.76;-663805.03;951666.44;672223.55;-410085.69;-148443.87;995458.92;440873.8;906906.22;-808544.91;37735.72;-807581.49;431235.88;655829.28;863834.03;-535739.95;591764.99;-825140.84;675689.84;-528291.58;-579328.81;968967.82;-120612.6;925519.61;545384.74;705744.04;113120.04;969371.72;-151950.87;-255538.14;-343366.14;434966.91;183349.08;24778.04;961733.07;-28626.99;-926491.08;-444651.57;-116279.88;-490479.66;163748.83,6,0,SABR,EOD,
614,IR Par Delta,EUR,266603.8;-572099.18;-80280.05;-329406.18;282277.63;745249.85;-432372.27;-362905.01;-83728.5;176277.87;-486866.1;581109.98;620417.94;369284.05;-261333.67;-808327.77;882053.2;297291.17;-37960.93;-168485.66;375593.32;-925265.27;-731622.07;711471.0;204409.84;-656752.94;153837.14;437005.72;-84790.39;133289.68;7120.51;-918464.65;555773.59;-157404.06;221214.7;-728129.94;722485.07;-74858.08;-814764.71;8410.59;-837213.37;-941874.24;-735149.87;-194057.33;976693.68;-409020.99;470043.93;383101.79;-356757.26;877894.56;-13226.86;887620.65;440130.07;-658394.82;164731.0;-71832.42;232404.37;-338017.51;838588.33;-581886.33;911852.35;-203583.01;-278091.71;229202.1;-808248.03;434314.53;275623.07;-913848.39;435101.48;-564087.93;-868651.01;728276.68;-177627.2;356084.09;636832.12;-333465.12;-261359.55;-538704.77;856076.17;493076.72;-9034.67;-147371.76;750693.95;-601087.9;31066.57;-460238.2;-112148.7;-762646.27;-223390.45;-562409.18;807447.2;652818.47;681669.63;-334628.82;959321.83;418683.67;673243.56;-732117.3;972526.18;598518.42,5,0,COPULA,EOD,
617,IR FWD Delta,CAD,-21525.69;-77915.93;2259.88;594993.94;210437.84;-541492.64;-881625.04;-345236.88;-133893.61;154645.07;862610.68;-687979.78;-399659.33;214777.06;826589.75;185863.61;774265.58;162812.79;-786179.08;542089.36;-764336.24;444826.02;-68926.43;458180.22;-42177.94;-474483.83;941350.44;-508863.89;90732.75;269788.87;664502.82;-989786.9;914956.0;-565209.56;92361.28;-348563.56;537605.26;-334566.92;612471.81;873807.08;-754475.95;-377262.97;470384.71;341285.22;-703750.62;214229.74;-456331.35;27731.88;509868.03;-551527.5;-342717.97;387779.25;129233.94;-59003.51;349538.6;-455155.62;301516.18;-686442.14;544780.3;410034.51;222479.83;205392.05;-745507.69;-643011.91;-303466.33;-605269.6;757250.54;-811674.86;939093.12;-171033.18;-749340.45;-31585.99;-207114.88;-925303.48;225260.15;-820683.26;-843759.37;-331394.53;-488748.51;269601.4;527646.12;853090.7;-590119.45;-39055.24;439191.77;-258241.2;-172065.88;-137156.52;769216.42;150735.96;996632.87;-645384.28;526065.68;17373.0;-434202.97;314093.41;-551050.82;-48495.12;121980.19;413190.7,8,0,MC,EOD,
793,IR FWD Delta,SEK,-968662.97;388476.57;-152541.03;732977.5;-964737.77;630295.04;-801815.43;375901.21;734369.84;522814.01;298007.75;-598570.7;222211.77;264698.75;821027.95;-254583.14;647290.33;674355.42;866525.93;-720722.7;-243467.53;-507758.63;316704.02;-395183.35;608163.24;-730446.39;-299986.05;-611654.09;-616202.82;6529.67;778008.23;484470.46;-167225.18;861859.62;-979643.07;-736348.97;-562762.9;288178.54;207529.8;829952.5;70626.94;452024.45;-366702.3;25794.07;-279192.56;-130939.02;992253.17;-418127.16;824007.17;289360.18;609952.6;632926.51;473375.89;655586.0;580183.65;-738360.93;-42167.32;-381882.93;-87923.8;583021.86;52509.55;322338.2;752191.75;342212.29;-912371.76;-625851.86;-688450.92;547022.42;496945.86;627125.42;-439331.9;-350182.97;-170183.24;-541571.72;260092.19;-911608.0;659258.65;867075.54;-780229.12;-107680.09;-389088.64;535664.53;-214100.26;-950669.97;189548.24;-337838.21;611846.63;-81007.03;953710.11;735366.55;756132.01;-720752.51;-842892.23;531985.39;-952405.05;-177758.47;220680.27;881438.36;987058.78;-201956.06,4,0,MC,EOD,
26,IR Par Delta,EUR,-952833.11;-280763.91;-605109.18;-423118.76;262100.78;-917047.74;793114.0;-92408.57;737786.4;-979500.87;380154.11;231316.49;293750.56;505888.65;-197309.04;-58932.18;561757.87;-942487.1;430107.32;893047.88;-594879.25;-587303.31;630882.03;52916.31;26162.89;-307207.99;453558.42;-496527.71;97249.85;-924897.09;850491.01;209144.55;-890978.92;463878.75;342861.89;3769.07;367967.99;670766.03;-427972.39;-432832.33;-772512.11;-592572.38;584044.53;-197896.32;478853.22;-822644.12;533390.62;-501015.82;980515.47;-667844.04;-768766.17;-535156.47;-45801.61;374403.78;346212.38;-194603.4;-863617.99;912956.16;691755.94;372463.76;366875.16;65679.35;671070.47;-707116.35;-383854.75;129714.92;969639.19;-66866.62;-872434.17;281403.4;26860.48;142294.44;871273.05;143176.95;-426338.54;-272432.96;-538486.44;-472857.31;-879266.68;867280.07;754170.88;-301138.19;-249305.91;270093.35;-24827.28;705693.85;557799.49;-636667.13;-602745.89;-293163.27;110436.29;-930566.66;-615157.32;-29435.88;-623459.23;-489841.62;267353.34;409399.72;123753.61;-375640.89,7,0,COPULA,EOD,
144,IR Basis Delta,AUD,-623258.16;409742.59;407037.27;330542.17;-224991.84;21911.95;-2162.38;432957.81;557746.46;-595405.92;-294522.25;-19619.24;-544129.67;961906.14;391363.65;-393587.31;-414993.93;634269.49;80756.64;52995.12;838937.92;185810.58;-4759.78;484538.96;828450.25;-781797.56;-36325.15;255984.39;841642.08;-140966.31;574663.77;-785130.6;875258.14;329323.22;137778.5;744945.7;238378.75;290261.1;893859.36;32423.37;-757129.83;430116.04;-245210.56;835651.01;-750993.76;723643.22;-663260.03;917921.18;-169385.61;-245465.82;57758.09;457229.08;-900309.17;-42545.87;788531.47;65780.44;-655618.12;-558428.76;-775460.32;-429307.97;-146327.59;807148.24;660449.02;-595519.93;928714.58;338404.58;-156338.85;410028.71;915277.65;943063.94;425925.03;447215.7;-887333.04;148412.8;-4607.28;583891.78;803217.15;425506.86;-102033.31;958660.41;941821.82;740273.83;-564522.0;3891.03;43451.86;-922614.06;-160597.07;617527.8;546945.09;-977964.22;760028.2;-655205.03;944472.06;70049.46;-429301.74;861088.13;598427.59;-163407.75;872693.79;-750869.95,5,0,BASE,EOD,
301,IR FWD Delta,JPY,-616860.28;696130.47;-940663.61;106306.65;544912.13;290998.38;-275005.9;506333.24;462188.53;119580.06;-699493.0;680451.21;112406.27;-467121.45;-421155.82;-437502.48;-882127.91;481240.24;-728629.4;-201990.74;-738872.84;-523616.77;-87400.43;-667565.99;53630.72;-214244.08;-59104.56;873096.26;-937995.16;974065.49;838616.22;-74113.31;578737.87;-247989.2;-102174.77;-980821.53;779845.0;-670997.3;-962748.3;-899475.1;-876506.45;838521.06;-932106.91;-395023.12;106318.17;-98045.34;474061.06;-174878.31;94074.18;987024.76;775707.78;-222764.89;196332.15;106768.38;-462759.45;-861361.49;219739.13;314229.5;357761.03;-809121.95;-435713.61;-368292.37;269270.03;-652776.95;-793073.02;-264255.07;562858.66;55406.83;-583036.51;-867968.87;-605370.23;-745899.93;744512.08;-72048.67;335762.49;361969.11;726593.8;271537.3;-165320.63;-954525.21;-457710.78;-573084.54;-991048.51;159295.82;639089.73;-233852.59;212442.04;64056.01;446203.21;645748.78;540282.09;-389855.38;351039.94;237219.57;131480.21;998159.77;-969053.13;241166.36;-186581.0;74077.91,2,0,MC,EOD,
770,IR Par Delta,USD,874432.25;597968.81;899663.92;289316.53;372071.99;-310505.62;651119.33;-461200.37;657012.28;943429.37;815988.12;166632.39;757357.4;-396442.64;18426.49;-316040.7;866918.08;122268.51;-321031.33;90443.51;-445719.78;292624.43;482299.88;-708506.99;949961.33;376232.91;923885.49;-810441.17;-314425.21;569536.98;166847.84;-410616.53;-786065.58;661576.29;-515277.87;-365531.83;-736620.32;-252088.41;-856538.54;294781.58;120595.42;-735253.9;-447172.96;186892.03;-534897.53;567822.86;182616.14;-791380.53;-987643.83;-383291.32;433321.21;410140.82;19405.62;337544.62;961791.73;-718608.54;-394132.13;-746545.6;-953755.0;-205782.04;-553660.96;598216.47;-574307.23;523424.01;-157854.72;-541469.49;259784.49;39508.18;350889.07;795448.52;412899.2;378593.2;-61613.27;-111044.54;260949.84;219552.27;-186694.69;-272466.82;-896793.79;-319501.81;356058.51;-576007.22;-769603.67;-344682.39;-400993.27;-61559.53;-122695.74;2671.78;-527955.27;705411.8;896266.79;-764091.78;-236018.22;490240.96;-241785.47;-20385.57;133621.2;250055.96;190128.42;-931926.63,1,0,SABR,EOD,
28,IR Basis Delta,AUD,-153190.83;-541955.54;694168.02;-675082.2;530449.12;983879.74;-625157.59;-15711.99;-409350.58;349307.07;-343425.15;-875509.41;243569.43;604071.15;7516.23;-22443.29;500433.86;86908.32;-314833.12;325711.13;857708.29;966552.25;-102755.63;421893.92;701949.44;-338692.03;-168055.66;-386793.35;-80055.99;-554783.04;-819210.1;367009.21;716083.75;-971053.27;487614.09;-383758.26;15812.71;-622174.68;467113.69;332951.7;13367.97;-990722.79;112279.65;-261809.99;535694.23;255316.33;829438.48;950862.38;917319.67;-231278.79;-3426.85;-280815.65;-66427.88;726226.86;-297329.79;-918749.72;566292.44;976434.4;993058.32;646769.57;541858.63;67648.56;-770963.12;-688036.38;529322.37;-941389.0;-672421.04;-407259.46;865937.31;-777920.9;-986191.7;522567.59;787820.58;-278867.5;917256.15;527669.2;-221739.49;-202836.45;64612.56;-860124.41;851288.56;381938.64;-693401.11;784624.94;-606433.02;-510041.12;322561.18;-944076.62;10004.57;-66505.29;-141127.37;-540617.93;-981299.31;-595822.35;425856.78;-872693.84;781316.97;901755.09;-950484.03;272172.58,9,0,COPULA,EOD,
560,IR Basis Delta,SEK,-266615.56;-532708.14;622259.89;-156986.47;265750.71;-146966.9;-210711.02;648633.42;942934.31;-207906.74;-845075.45;454666.24;-964865.95;-964513.18;-259912.79;-772691.81;15851.35;-47007.51;-170790.93;705710.32;759608.38;-280883.49;-896779.81;146987.16;324430.55;-954216.89;-295706.22;5332.78;559404.73;-843903.46;-913720.22;322767.81;991645.7;-712707.03;135938.74;993845.64;-848109.18;-468455.51;-94052.85;-449521.45;669701.21;-157234.97;986002.14;675710.56;266665.97;-995153.95;46595.26;-577342.51;-633919.63;-330771.79;580497.09;-465730.18;313871.96;-741562.81;-74036.46;-791796.71;-82929.33;-788462.98;616945.07;-75167.81;835765.04;-746420.0;297311.95;-88461.43;340818.82;-25624.4;-590060.72;485500.65;-451812.82;-467227.74;746334.52;-456015.95;-252399.09;-670398.11;152273.78;-574630.83;-45097.4;798760.93;-844263.59;-727396.82;-100667.07;195267.75;424721.31;-803689.32;757090.43;797038.74;428548.01;-667363.45;-810237.05;-324190.55;-15429.62;-277328.0;-823574.25;-708970.53;-600494.58;870840.34;-399531.01;-467973.4;495243.81;-34583.82,1,0,SABR,EOD,
896,IR Basis Delta,CHF,-613418.25;843743.95;-747904.08;755860.93;136747.71;911260.64;268695.64;-703896.91;851630.4;483503.91;801083.96;728642.63;-159285.46;234475.85;-665152.48;68538.02;525979.94;685433.29;710689.2;243321.38;-451233.97;82421.98;-270814.51;-994606.6;-140175.77;-338314.65;-115322.82;-220214.39;-749686.49;510077.05;345407.31;-241736.66;-725556.89;-404553.5;919435.29;598705.94;339766.11;-193123.24;520068.38;-55117.96;-214343.12;488643.49;925922.86;-563048.34;683918.7;-85999.63;-82872.34;-532537.68;-618954.29;744135.82;-531021.82;-324104.73;480991.39;-439537.86;-956534.53;980202.12;-666507.87;8222.37;-74217.75;-634982.16;544127.26;816996.96;-798483.03;-22829.03;-368423.44;812920.58;-6827.62;-814371.56;853932.15;843801.04;340856.1;98870.78;-310931.84;94206.55;-119878.85;456938.89;-616906.8;436069.95;-379933.5;-643593.19;-478116.52;782606.21;-615596.52;-780075.73;-374834.74;-148892.34;964894.17;-380657.61;-360237.79;658994.86;336596.0;-111685.18;-259975.83;258226.23;-743116.61;256742.25;482080.39;-131922.01;181043.83;679682.86,7,0,COPULA,EOD,
969,IR FWD Delta,JPY,-890268.54;518086.23;603512.87;-297164.91;839249.42;-967764.34;-824161.15;365754.51;-56860.58;-679888.5;527893.86;958894.65;132930.93;515386.11;248418.56;-266178.8;308843.06;925626.29;50839.66;310478.6;-414839.65;109170.6;303835.72;35228.43;364781.57;91674.41;-944025.16;894936.43;142070.52;-637488.07;677990.07;-413470.2;-795139.65;521048.38;-839178.19;349863.08;519592.66;146869.58;-36759.74;-474521.48;382039.87;221053.8;-867274.17;-424617.73;870818.64;683875.37;-62489.81;-287962.61;746461.85;699477.8;-910849.56;-267392.75;-607330.17;-966244.32;55903.78;479021.97;-957253.09;36390.51;-187875.57;-746067.58;112579.65;788205.3;-687775.51;-230476.76;-311894.17;226957.26;-414988.66;-289384.37;-651583.42;61152.25;542365.55;307553.01;-353005.32;665107.83;-554326.0;-519938.4;-709119.15;-941150.46;-213402.8;-470890.03;-642603.67;240760.94;-42596.14;711380.43;-493998.02;900897.98;-163850.86;-37806.05;-333477.61;-533644.56;-387904.34;798521.33;719588.84;426218.57;-456697.17;-348971.56;274833.37;259421.57;338050.54;-936911.49,10,0,BASE,EOD,
235,IR Zero Delta,AUD,-474967.02;472552.88;630956.31;-222085.43;159038.44;-296111.84;-912400.55;352518.56;-852462.19;-344596.34;750040.74;831201.46;947690.91;173938.45;896159.08;-251530.24;-718196.62;-677167.82;676370.39;270644.42;548585.33;-848307.58;-100207.16;199277.89;-945979.76;-317105.34;-72748.14;82610.51;-202323.15;-146189.23;-672810.45;837267.7;382571.12;63824.1;-243016.28;-326775.01;-461972.25;652710.66;262786.19;558326.13;-913713.39;-357842.4;61166.82;-453967.97;-432890.19;152802.9;-345430.29;-895158.65;-468331.15;545113.47;-194673.48;902735.63;-64958.49;250230.71;214217.09;-492970.7;971491.44;920541.64;-184597.4;-842244.89;80767.28;-804736.17;-998170.35;-772674.66;334532.67;-836010.99;-529294.07;970494.94;-299938.79;-419252.8;-886277.25;-880202.75;318612.08;558823.07;298674.54;-478776.47;471778.43;-725869.04;-669461.15;-40.08;-949244.43;-526938.56;-355607.84;-883882.16;620096.2;-529957.13;91709.25;583635.84;65017.59;745704.59;866272.6;141240.66;-726870.57;-239744.66;-420195.84;-486781.91;263133.6;547589.31;870088.74;386951.88,6,0,SABR,EOD,
366,IR Par Delta,AUD,-138789.56;-794100.97;-610601.05;-701166.53;61673.33;948442.81;-674691.3;691109.29;127183.92;361800.86;176697.66;-15604.4;-651478.82;-989859.91;-266627.68;739297.71;21758.84;-27991.32;133459.81;666505.88;-620420.96;337850.92;-856101.68;317559.77;236137.46;811348.41;504942.08;-66246.0;502737.33;-389706.7;-904922.77;-978540.24;-470615.54;-417550.37;-580626.2;-515745.98;-449076.33;336333.67;-471991.37;609186.17;39837.44;-363681.96;-259591.76;-6565.83;-911694.15;-731137.79;912582.2;-865600.31;998532.81;524366.67;-996471.67;737789.81;1097.84;-173401.24;-324581.34;-33571.65;-63132.1;-874642.81;-286794.75;711012.44;441232.71;852129.35;-516931.02;994643.28;-701763.21;428377.87;-264901.27;667743.23;-955990.34;-4938.76;995397.82;568336.38;-168684.31;865941.44;-128802.38;836779.24;296768.69;-913500.46;707813.49;433367.31;-708542.09;-187845.35;-696069.22;-848135.86;615021.96;267088.08;865081.86;-345021.07;839128.59;-324560.97;-349640.99;-764347.66;-749505.92;-9945.75;-149391.43;781844.49;307048.72;-750646.22;475960.31;779678.82,7,0,BASE,EOD,
